time,open,high,low,close,Volume,BBPower
2016-12-21,798.65,834.97,796.82,832.75,9391.86936102,57.03337728294025
2016-12-22,832.02,875,827.29,859.96,12070.35326085,106.79575195680582
2016-12-23,858.94,920,858.93,914,16526.62879671,150.22064453440487
2016-12-24,914.48,918.5,878.89,892.61,6026.45470401,146.32198102948985
2016-12-25,892.61,894.97,859,890.67,4658.23642176,84.29169802527713
2016-12-26,890.65,905.18,888,897.1,3467.54622755,105.71288402166613
2016-12-27,897.82,936.42,891,930.34,7225.77311731,115.20818630428528
2016-12-28,930.34,976.48,929.49,976.46,12285.05131172,159.3713025465304
2016-12-29,976.47,980.74,950,969.58,7858.51685371,156.6325450398831
2016-12-30,969.99,970,931,959.54,10755.03649428,106.18218146275694
2016-12-31,959.54,966.37,944.11,966.3,4154.88207288,95.97901268236319
2017-01-01,966.34,1005,960.53,997.75,6850.59330859,125.17201087059698
2017-01-02,997.75,1032,990.01,1012.54,8167.38103018,155.26315217479737
2017-01-03,1011.44,1039,999.99,1035.24,9089.65802529,143.1384161498263
2017-01-04,1035.51,1139.89,1028.56,1114.92,21562.45697196,224.8857852712797
2017-01-05,1114.38,1136.72,885.41,1004.74,34653.45292585,69.1492445182397
2017-01-06,1004.73,1026.99,871,893.89,27916.70309893,-31.39064755579443
2017-01-07,894.02,907.05,812.28,906.2,20401.11359103,-193.33912647639522
2017-01-08,906.2,941.81,881.3,909.75,8937.49270783,-76.24925126548169
2017-01-09,909.8,912.87,875,896.23,8716.18294096,-96.21792965612701
2017-01-10,896.09,912.47,889.41,905.05,8535.97762981,-71.63822541953743
2017-01-11,905.24,918.4,755,778.62,35905.29315926,-154.9356217881749
2017-01-12,778.7,832.99,751.34,807.47,17402.05494836,-213.52053296129282
2017-01-13,807.51,831.4,775,825.86,11420.2050442,-170.57474253825114
2017-01-14,825.98,837.76,810,818.27,6614.71899162,-109.15263646135804
2017-01-15,819.52,823.45,808,821.86,4231.78295243,-109.29225982402113
2017-01-16,821.86,835,818.09,831.81,6168.90157967,-76.63479413487528
2017-01-17,831.76,908.5,827,905.99,12267.74799545,-5.975537829893028
2017-01-18,905.95,915.99,851.74,887.7,11183.18721014,21.4081104315203
2017-01-19,887.69,910,878.89,901.01,11111.45874625,34.61123751273169
2017-01-20,902.23,902.43,880,895.8,6619.57627392,22.81963215376993
2017-01-21,895.81,928,895,921.98,5866.68707693,51.33968470323134
2017-01-22,921.98,937.74,886.76,923.76,7169.00146533,42.002586888484075
2017-01-23,923.75,927.57,913.21,913.52,3519.74456157,51.919360190129396
2017-01-24,913.15,923,881.48,885.47,9405.046565,18.17945159153942
2017-01-25,885.47,904.01,884.5,893.43,5303.9960341,2.1295299356052055
2017-01-26,893.25,919.49,892.86,914.83,5174.9550199,19.78673994480448
2017-01-27,914.95,924.88,908.01,918.02,4830.55612114,34.115777095546605
2017-01-28,918.02,920.99,913.08,918.6,1176.07952983,29.806380367611496
2017-01-29,918.6,919.99,910.45,912.01,1349.01480033,23.354040315095517
2017-01-30,913.12,923,910,919.99,3121.39474443,21.21489169865322
2017-01-31,919.99,970,917.5,963.99,9526.06963994,59.1156214559885
2017-02-01,963.99,986.96,962,983.67,6956.39947163,100.7248183908473
2017-02-02,983.79,1011.65,973.12,1009.17,8275.89775739,112.23413004929762
2017-02-03,1009.15,1022.64,987.01,1016.99,10929.60247771,114.05068289939788
2017-02-04,1015.06,1044.23,1004,1033.18,5752.28733969,128.23629962805535
2017-02-05,1033.72,1034.6,1004.7,1011.07,4353.11905024,104.71397110976159
2017-02-06,1010.03,1031.94,1005.1,1023.99,5084.7077018,86.25483237979586
2017-02-07,1024,1056.25,1021.3,1052.48,5373.38187672,104.73985632553922
2017-02-08,1052.48,1070,1025,1050.4,9646.37212192,103.90559113617655
2017-02-09,1051.73,1074.69,913.73,986,25152.43747224,0.05336383100848252
2017-02-10,985.71,1010.68,950,996.08,10743.27806952,-28.228545287707107
2017-02-11,995.49,1020,987.62,1012.4,4474.68948918,13.584104039108183
2017-02-12,1011.01,1011.97,991.98,1000.73,2686.90854957,8.853517747807018
2017-02-13,1000.73,1007.89,975.1,1000.79,4567.66832906,-13.032699073308322
2017-02-14,1000.74,1019,987.97,1008.88,6762.66321921,7.841972222878667
2017-02-15,1008.88,1013.8,1000.97,1011.53,3101.18400003,12.223119048181616
2017-02-16,1011.53,1043.21,1010.75,1032.7,6001.29640568,42.4341020412985
2017-02-17,1032.91,1064.99,1031.98,1055.46,6087.1397656,71.24494460682718
2017-02-18,1055.75,1068.99,1046.14,1056.4,4490.13018852,76.96566680585192
2017-02-19,1056.4,1061.9,1039.07,1051.8,2272.17183264,53.45771440501585
2017-02-20,1051.8,1089.99,1044.39,1084,3665.10379873,69.65518377572789
2017-02-21,1084,1126.86,1077,1124.62,8438.47147609,112.7758718077664
2017-02-22,1124.83,1143,1098.16,1130.01,11685.86102846,125.94217583522845
2017-02-23,1130.02,1193.92,1120.73,1188.11,11676.01589326,162.14615071591015
2017-02-24,1183.53,1220,1091.1,1180.14,19624.69056285,128.91384347077974
2017-02-25,1180.05,1184.73,1127,1152.2,6263.66833795,112.08472297495427
2017-02-26,1152.11,1184.97,1133,1179.05,3544.52425752,95.68833397853246
2017-02-27,1180.46,1197.99,1169,1194.64,4644.80214399,120.85142912445622
2017-02-28,1194.64,1209.99,1176.27,1191.21,7571.74488695,120.65265353524796
2017-03-01,1191.16,1231,1188.3,1226.39,6033.14867692,126.95370303021241
2017-03-02,1228,1283.25,1215,1257.04,7769.10612178,174.22745974018198
2017-03-03,1257.6,1298,1255,1285.33,7634.67648275,193.7435369201562
2017-03-04,1287.38,1289.55,1230,1260,4959.66526051,137.33017450299099
2017-03-05,1260,1275,1240,1273,3033.65170982,109.38300671684965
2017-03-06,1269.98,1285,1251,1278.49,4254.25670775,108.75972004301411
2017-03-07,1278.49,1281.62,1175.97,1233.05,14451.32797606,24.79833146544047
2017-03-08,1233.86,1245.49,1145.5,1150.05,13405.76920865,-22.84571588676522
2017-03-09,1149.34,1208,1135.01,1190.89,7703.7030838,-66.24632790294186
2017-03-10,1190.99,1350,975,1116.97,33535.18912154,-59.2111382025214
2017-03-11,1111.55,1198,1106.51,1176.55,7380.25597454,-75.25668988787561
2017-03-12,1176.58,1241.85,1170.9,1226.62,5809.03033891,22.48712295324958
2017-03-13,1226.42,1249.02,1215.43,1242.46,5774.0116573,60.66467681707104
2017-03-14,1242.46,1260,1226.5,1245.86,5801.21028526,70.15258012891809
2017-03-15,1245.82,1260,1238.32,1257.32,3926.44343564,67.93078296764384
2017-03-16,1258.75,1258.96,1130,1172.62,15015.87602214,-29.26504317059107
2017-03-17,1172,1173.23,1063,1071.02,16704.5732203,-142.54003700336398
2017-03-18,1068.16,1099,944.36,969.4,19309.01336672,-272.55717457431194
2017-03-19,969.4,1063.7,969.4,1017.97,12201.86141156,-242.8204353494101
2017-03-20,1012.88,1052.99,1010.01,1035.96,7400.33955834,-183.7775160137803
2017-03-21,1036.23,1117.9,1034.92,1114.39,11079.56616492,-91.38644229752572
2017-03-22,1114.39,1114.39,988,1037.56,14493.57841277,-117.661236255022
2017-03-23,1037.6,1054.4,1010.69,1029.65,5916.99539286,-131.99677393287584
2017-03-24,1030.84,1032,920,929.06,16059.70288791,-196.66294908532245
2017-03-25,928.1,963.36,891.33,956.02,13507.43542088,-260.16967064456185
2017-03-26,956.02,997,937.52,960,9012.91765111,-152.50257483819587
2017-03-27,959.08,1043,952.95,1039.92,8687.08711524,-90.04649271845369
2017-03-28,1039.09,1068.26,1014.9,1043.99,9115.51712488,-3.119850901532004
2017-03-29,1042.83,1059.43,1008.16,1035.96,9379.71932021,-16.63844362988459
2017-03-30,1037.29,1050.17,1017.14,1033.7,8626.99803695,-14.514380254186904
2017-03-31,1033.79,1081,1031.43,1070.31,12055.63731456,22.206245496411384
2017-04-01,1071.34,1097,1061.64,1083.94,5175.18147246,57.32249613978115
2017-04-02,1083.95,1100,1066.49,1078.01,7639.89621671,57.35785383409825
2017-04-03,1076.59,1152,1076.19,1144.77,11076.86273059,93.28530328636998
2017-04-04,1146.42,1162.93,1118.85,1143,7420.8662382,125.29025995974575
2017-04-05,1143,1145,1111,1134.58,5588.97640824,83.41450853692504
2017-04-06,1134.86,1201.37,1134.36,1190.85,9134.29559762,133.27100731736414
2017-04-07,1190.72,1202,1176,1190.66,5447.72722693,149.989434843455
2017-04-08,1190.66,1197.3,1166.66,1184.03,2720.79822734,115.94237272296141
2017-04-09,1184.05,1216.87,1173.98,1206.2,4817.55099662,119.3491766196812
2017-04-10,1205.2,1219.71,1195,1209.25,3664.07499365,122.20929424544101
2017-04-11,1209.99,1229,1198.02,1218.99,3496.8501771,113.73653792466348
2017-04-12,1218.99,1224.57,1208,1212.17,3475.3734749,103.42131822113993
2017-04-13,1212.16,1219.45,1141,1172.91,7137.76757253,28.919701332405793
2017-04-14,1172.56,1193,1142,1170.34,8986.0641022,2.162601142062158
2017-04-15,1169.53,1192.5,1165,1173.45,1807.25035489,22.65365812176742
2017-04-16,1171,1179.3,1150,1162.31,2701.23084553,-4.085435895627825
2017-04-17,1162.31,1192.5,1161,1176.54,3572.20886908,17.301054946604836
2017-04-18,1176.59,1210,1175.95,1202.58,5523.86685242,39.89947566851856
2017-04-19,1202.59,1209.99,1190,1203.98,6050.54738454,45.09526485873016
2017-04-20,1203.98,1243.88,1201.66,1234.19,5990.13531767,74.43308416462582
2017-04-21,1234.93,1252.32,1231.65,1243.61,5033.20611718,96.27550071253631
2017-04-22,1243.6,1247.15,1199,1233.2,4175.16034389,47.211857753602544
2017-04-23,1231.85,1248.99,1223.42,1241.99,2605.62175196,61.32302093165913
2017-04-24,1242,1254,1234,1253.58,3064.38162939,63.18830365570784
2017-04-25,1253.57,1280,1251.07,1269,5251.57181139,90.08854599060646
2017-04-26,1271.4,1330,1265,1287.99,8712.2614141,134.73303942052007
2017-04-27,1287.92,1342.02,1285,1331.53,6674.2549953,137.78260521758875
2017-04-28,1331,1347.02,1299,1330.7,8238.17733412,132.18794732936158
2017-04-29,1333.93,1342.8,1316,1333,3931.68655015,123.22966913945288
2017-04-30,1336.77,1356,1315.68,1350.21,3539.62218368,112.55971640524535
2017-05-01,1348.88,1425,1341.22,1390.86,8613.23786299,175.29975691878167
2017-05-02,1390.86,1481.73,1388,1447.75,8925.07461649,235.2983630732415
2017-05-03,1447.75,1516.04,1431.02,1503.22,11094.03953212,259.48431120563555
2017-05-04,1503.25,1623.01,1444.94,1537.23,19567.15255632,325.105123890545
2017-05-05,1537.36,1609,1495,1514.9,15626.63711358,320.1615347633242
2017-05-06,1515.39,1578.97,1505,1558.02,7903.96227304,252.67417265427798
2017-05-07,1554.04,1565,1525,1554.01,7679.74032744,219.1721479893813
2017-05-08,1554.38,1653.97,1554.38,1649.54,19307.38273983,276.3432697051842
2017-05-09,1649.55,1760.4,1616.05,1720.28,16825.35527278,371.7928026044435
2017-05-10,1720.26,1794.21,1682,1772.58,11289.30819527,394.33811651809447
2017-05-11,1774.52,1892,1745.01,1828.45,14746.60472492,472.9912427297952
2017-05-12,1830.85,1832,1650,1691.51,17124.8948807,286.6953509112532
2017-05-13,1690.33,1785.82,1601.46,1776.89,10560.31245439,140.76458649535994
2017-05-14,1776.8,1815,1753,1784,4818.12122267,275.558216996023
2017-05-15,1782.3,1784,1682.56,1705.48,13371.56202079,157.18704313944818
2017-05-16,1706.07,1750,1641.22,1700.38,16607.70162707,68.7917512623842
2017-05-17,1700.01,1840.42,1670.01,1782.99,17828.04731994,153.2086439391867
2017-05-18,1779,1881.8,1766.33,1878.99,11933.61711019,233.65740909073133
2017-05-19,1879,1969.99,1874.99,1958,14279.63137155,358.860636363484
2017-05-20,1959.09,2021,1914,2013.99,12345.43022022,371.47197402584334
2017-05-21,2013.99,2063.11,1961.52,2017.55,6760.15344191,393.7345491650085
2017-05-22,2017.55,2230.34,2001,2099.97,16364.87231961,519.1524707128647
2017-05-23,2088.76,2275,2088.45,2264.23,14194.84642165,534.6521177538839
2017-05-24,2265.9,2481.75,2264.64,2420.29,22168.80610162,773.0518152176146
2017-05-25,2420.29,2760.1,2221,2292.53,32988.21433792,920.3729844722411
2017-05-26,2277.01,2599.12,2060,2279.82,28410.23844313,527.1197009762063
2017-05-27,2280.7,2339.94,1850,2042,26247.77014798,64.79688655103428
2017-05-28,2042.89,2313.96,2041.48,2178.81,15393.70417486,197.08590275802953
2017-05-29,2172.54,2350,2110,2292.1,12150.85849652,240.8107737925966
2017-05-30,2290.18,2339.08,2160,2203.51,13957.05718178,253.05780610793954
2017-05-31,2201.7,2334,2154.28,2298.01,16337.90076022,192.25811952109098
2017-06-01,2298.01,2456.39,2296.81,2413.63,18444.93499339,381.2869595895063
2017-06-02,2413.58,2489,2370.03,2488.94,12453.36508337,400.55025107671963
2017-06-03,2488.94,2584.34,2445,2540.94,10833.95565708,481.80307235147393
2017-06-04,2538.1,2569,2460,2530.27,8865.37186171,408.17691915840624
2017-06-05,2530.27,2699.35,2525.28,2698,12266.71839827,493.0673592786343
2017-06-06,2698,2933,2689.4,2880.74,26784.37316629,743.7063079531149
2017-06-07,2875.71,2893.28,2612.5,2683.03,17104.31172793,557.4625496740987
2017-06-08,2680.24,2815,2613.13,2806,13302.12705883,385.00075686351283
2017-06-09,2805.46,2868.23,2780.43,2822.32,8058.99680355,519.6006487401537
2017-06-10,2818,2912.98,2800,2899.99,9626.01114192,488.0748417772752
2017-06-11,2899.01,2967.46,2861.53,2954.22,6836.72467599,506.4370072376646
2017-06-12,2954.23,2980,2480.03,2667.06,31512.94154352,135.82457763228422
2017-06-13,2656.97,2783.62,2638.62,2703.02,16334.76383421,86.3439236848144
2017-06-14,2705.99,2801,2320,2450,29741.46907787,-152.6252082701585
2017-06-15,2451.42,2516.2,2120,2424.91,36802.53640226,-576.8816070887078
2017-06-16,2424.96,2540,2307.66,2484.68,13810.16912221,-330.6042346474642
2017-06-17,2484.68,2674.4,2420.53,2630,11156.4621911,-95.01077255496875
2017-06-18,2630.06,2665,2460.62,2516.98,9437.45157423,-42.03780504711631
2017-06-19,2516.98,2598,2480.96,2598,10586.02503265,-92.74669004038515
2017-06-20,2598,2783,2581,2740,15902.99908524,148.25140853681296
2017-06-21,2734.03,2789,2611,2657.04,15703.64404478,170.20406446012566
2017-06-22,2658.67,2740,2594.61,2713.48,10808.89686729,76.64776953725095
2017-06-23,2713.48,2745,2657.46,2685.05,8258.49557681,128.47808817478654
2017-06-24,2685.05,2724.96,2512.13,2557.66,13358.18140435,-14.225924421611126
2017-06-25,2557.66,2635.72,2432,2502.03,10370.90319127,-148.27364950423862
2017-06-26,2502.26,2550.03,2315.01,2421.22,22164.98265261,-297.5888424322043
2017-06-27,2421.21,2564.97,2291,2561.86,19137.38550711,-301.100436370461
2017-06-28,2565,2593,2468.01,2559.9,12301.56268435,-90.7360883175379
2017-06-29,2550.99,2594.78,2500.31,2541.59,8132.80793138,-46.86093284360413
2017-06-30,2538.41,2564.58,2451,2465.49,8774.931838,-96.23222815166082
2017-07-01,2465.48,2517.11,2390,2412.41,8937.71790189,-163.7033384157089
2017-07-02,2421.3,2528.72,2374.34,2504.37,8752.99939587,-158.88571864203595
2017-07-03,2504.81,2595,2472.68,2550.47,11575.04759612,0.16366973539743412
2017-07-04,2540.07,2639.47,2540.07,2596.12,9671.29564584,94.20600263034066
2017-07-05,2594.52,2623,2530.1,2602.9,10948.14011148,50.556573683149054
2017-07-06,2602.9,2614,2522,2600.39,8360.28345509,19.422777442699044
2017-07-07,2599.01,2605,2475,2501.46,9447.23176619,-20.340476477686934
2017-07-08,2501.46,2555,2462,2550.07,5407.29663224,-83.31183698087443
2017-07-09,2550.13,2564.65,2500.5,2502.28,4495.06944117,-21.483003126464155
2017-07-10,2504,2527.88,2261.85,2323.45,17409.55550154,-234.08400267982643
2017-07-11,2323.45,2399,2242.62,2305.98,17644.10554146,-323.35771658270824
2017-07-12,2301.55,2408.84,2239.54,2388,12896.36405199,-289.6008999280357
2017-07-13,2383.97,2425.16,2312.93,2339.99,8446.36264225,-163.03362850974509
2017-07-14,2340,2357.84,2140,2213.37,12719.93725445,-335.51453872263846
2017-07-15,2209.44,2219.99,1967.65,1970.51,19903.72186785,-518.2381760479761
2017-07-16,1970.51,2044.44,1830,1917.63,25583.91956852,-707.0641508982649
2017-07-17,1917.72,2229.97,1910.57,2226,26532.04988698,-422.46355791279916
2017-07-18,2226,2392,2164,2303.71,25322.41631268,-13.348763925256208
2017-07-19,2308.82,2402.5,2223,2265.21,17071.7203035,61.71248806406584
2017-07-20,2265.51,2938,2265.51,2875.03,30988.93674371,470.2549897691997
2017-07-21,2880,2887.45,2611.39,2670,20724.16050338,678.907134087885
2017-07-22,2667.01,2882,2644.59,2832.71,12819.63134804,585.8732577896162
2017-07-23,2824.82,2855,2640,2749.02,11001.96460067,474.66564953395664
2017-07-24,2756.8,2800,2701,2759.98,10001.9150661,409.2905567433918
2017-07-25,2759.95,2775.79,2450,2564.82,21326.54783885,128.6619057800499
2017-07-26,2564.74,2608.96,2400,2524.99,17713.6744658,-81.43265218852866
2017-07-27,2524.99,2695,2509.63,2666.33,11826.47519948,79.6277266955467
2017-07-28,2666.33,2825,2655.82,2777.01,14069.50149214,294.5294800247543
2017-07-29,2777.01,2785.65,2631.78,2680.56,10782.21753675,206.16384002121777
2017-07-30,2681.6,2774.45,2569.69,2742.37,9678.16126067,93.80614858961462
2017-07-31,2745.76,2889.99,2680.01,2855.81,11114.33554221,253.76812736252668
2017-08-01,2855.81,2929.17,2615,2731,12525.07669112,207.1141091678801
2017-08-02,2732,2760,2650,2703.51,9486.62552563,62.94923642961112
2017-08-03,2703.51,2807.44,2698.83,2793.37,7963.69799924,124.97791693966656
2017-08-04,2793.34,2877.52,2765.91,2855,6393.84118446,215.17964309114222
2017-08-05,2851.01,3339.66,2848.32,3263.62,16996.27310091,602.7311226495508
2017-08-06,3263.51,3296.51,3146.1,3222.75,5998.73578852,734.4681051281864
2017-08-07,3216.78,3430,3186,3387.55,11938.15273381,755.4355186813027
2017-08-08,3387.54,3490,3300,3412.41,15835.37020781,791.6847302982596
2017-08-09,3408.46,3423.1,3178.72,3342.99,14286.84413824,505.2669116842226
2017-08-10,3342.99,3448,3311.17,3413.03,9031.12128021,558.401638586477
2017-08-11,3410,3705,3390.67,3645.06,11927.37333424,739.2799759312657
2017-08-12,3651.74,3934,3586.95,3855.1,12351.07466143,971.1585507982272
2017-08-13,3855.04,4190,3841.71,4053.87,15889.82978854,1259.3544721127664
2017-08-14,4053.87,4329.43,3964.96,4306.23,14212.30420724,1259.1624046680863
2017-08-15,4320.95,4400,3800,4155.67,25515.71801437,982.4706325726447
2017-08-16,4154.99,4379.78,3926.06,4378.84,12923.63728054,868.2891136336953
2017-08-17,4361.99,4480,4167.21,4276.5,14573.18592909,1050.309240257453
2017-08-18,4260.47,4368,3964.96,4100,17516.99336076,649.90220593496
2017-08-19,4100,4188,3900,4099.55,15036.18405113,331.2218908013938
2017-08-20,4091.99,4125.95,4000,4058.68,6237.97289632,317.66019211548064
2017-08-21,4058.64,4080,3949.78,3987.52,9782.05659401,197.66873609898403
2017-08-22,3987.51,4139.31,3600,4085,23522.75816636,-141.07108334372788
2017-08-23,4078,4248.97,4051.94,4108.12,14979.40348147,372.5490714196617
2017-08-24,4121.78,4350,4082.57,4300.34,10782.69436738,408.1634897882809
2017-08-25,4308.8,4449.98,4270,4355.98,9699.61003374,597.3515626756689
2017-08-26,4348.17,4369.78,4232.43,4333.38,6559.66860375,401.8484822934306
2017-08-27,4333.38,4393.3,4290.32,4337.68,3979.12445283,415.40155625151147
2017-08-28,4329.91,4399.72,4169.01,4379.99,8641.0024459,230.25990535843903
2017-08-29,4385,4649.78,4336.26,4578.82,11879.64283069,530.5456331643754
2017-08-30,4578.82,4642.22,4479,4573.2,8720.03503995,567.0248284266081
2017-08-31,4573.15,4765.21,4566.66,4734.26,8911.41245939,647.0569957942344
2017-09-01,4734.26,4935,4671.09,4921.7,15367.52969736,755.7645678236295
2017-09-02,4921.71,4979.9,4488.5,4599.9,16977.79362226,568.1496295631114
2017-09-03,4599.9,4700,4385,4606.26,11224.9145563,140.13968248266792
2017-09-04,4603.68,4613.97,4058.5,4277,25069.12523005,-216.55312930057062
2017-09-05,4282.53,4474.88,4001.93,4396.52,20884.21969353,-398.50125368620456
2017-09-06,4397.38,4649.23,4356.42,4605.8,16634.10420534,82.29749684039598
2017-09-07,4605.81,4674.34,4475,4615,9254.85142692,182.18071157748273
2017-09-08,4615,4679.97,4125.99,4312,23693.30162259,-112.1765329335858
2017-09-09,4327.41,4379.78,4164,4308.72,9974.38823453,-331.3998853716448
2017-09-10,4322.44,4322.44,4010,4226.22,14724.20414387,-482.3484731756953
2017-09-11,4226.21,4353.49,4092.4,4207.31,11191.59504385,-311.73154843630937
